date,price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15
1998-05,60.2,1.938709677419355,27.48494623655914,60.8,63.2,62.7,64.2,68.8,59.0,-1.9933554817275794,0.0,0.0,0.10098821,0.0,0.31546935,0.18397854,0.0,0.15649752,0.0,0.0,0.055696234,0.0,0.1589573,0.0,0.1594799,0.0
1998-06,59.0,3.102222222222222,29.58888888888889,60.2,60.8,63.2,63.4,65.2,57.5,-2.5423728813559325,0.0,0.0,0.17909403,0.0,0.43005422,0.23659308,0.0,0.21810885,0.0,0.0,0.12946661,0.0,0.17039333,0.0,0.117184274,0.0
1998-07,57.5,6.889247311827957,28.718279569892474,59.0,60.2,60.8,62.7,62.4,54.1,-5.9130434782608665,0.0,0.0,0.300127,0.0,0.589787,0.33251548,0.0,0.31292063,0.0,0.0,0.24227218,0.0,0.19361553,0.0,0.074216925,0.0
1998-08,54.1,3.3591397849462368,28.072043010752687,57.5,59.0,60.2,62.7,65.7,53.9,-0.36968576709797196,0.0,0.0,0.41027182,0.0,0.71467376,0.42651552,0.0,0.39475802,0.0,0.0,0.33627224,0.0,0.21829729,0.0,0.05832967,0.0
1998-09,53.9,2.473333333333333,25.98777777777778,54.1,57.5,59.0,63.2,65.1,57.7,7.050092764378486,0.0,0.0,0.4715184,0.0,0.76385576,0.47989982,0.0,0.43023401,0.0,0.0,0.37441653,0.0,0.23851795,0.0,0.07967497,0.0
1998-10,57.7,2.6247311827956987,19.616129032258065,53.9,54.1,57.5,60.8,65.6,58.2,0.8665511265164645,0.0,0.0,0.48296347,0.0,0.7447415,0.49560535,0.0,0.4275015,0.0,0.0,0.3683892,0.0,0.24904709,0.0,0.11827723,0.0
1998-11,58.2,1.3666666666666667,12.387777777777778,57.7,53.9,54.1,60.2,64.2,56.8,-2.4054982817869512,0.0,0.0,0.42688707,0.0,0.6427372,0.45614785,0.0,0.37324208,0.0,0.0,0.30374697,0.0,0.24694619,0.0,0.1707917,0.0
1998-12,56.8,0.23763440860215054,7.183870967741936,58.2,57.7,53.9,59.0,63.4,57.1,0.5281690140845146,0.0,0.0,0.32054037,0.0,0.4941494,0.3764113,0.0,0.2876101,0.0,0.0,0.20469669,0.0,0.23047552,0.0,0.21640602,0.0
1999-01,57.1,1.6795698924731182,4.703225806451614,56.8,58.2,57.7,57.5,62.7,54.9,-3.8528896672504427,0.0,0.0,0.19808634,0.0,0.34527552,0.28089178,0.0,0.19614133,0.0,0.0,0.098827,0.0,0.20656611,0.0,0.24725804,0.0
1999-02,54.9,1.0035714285714286,10.003571428571428,57.1,56.8,58.2,54.1,62.7,55.2,0.5464480874317018,0.0,0.0,0.10822596,0.0,0.24990927,0.21015051,0.0,0.1360207,0.0,0.0,0.028334424,0.0,0.1842488,0.0,0.2559032,0.0
1999-03,55.2,1.0516129032258064,14.546236559139784,54.9,57.1,56.8,53.9,63.2,53.7,-2.717391304347826,0.0,0.0,0.051744193,0.0,0.20663211,0.16299264,0.0,0.104516864,0.0,0.0,0.0,0.0,0.16602053,0.0,0.24584752,0.0
1999-04,53.7,2.6211111111111114,23.232222222222223,55.2,54.9,57.1,57.7,60.8,52.8,-1.6759776536312954,0.0,0.0,0.0439816,0.0,0.22481057,0.1468631,0.0,0.10644418,0.0,0.0,0.0,0.0,0.15761644,0.0,0.22046834,0.0
1999-05,52.8,2.817204301075269,25.65806451612903,53.7,55.2,54.9,58.2,60.2,53.6,1.5151515151515234,0.0,0.0,0.07314873,0.0,0.28623018,0.15658951,0.0,0.13189451,0.0,0.0,0.021360314,0.0,0.15875259,0.0,0.1879583,0.0
1999-06,53.6,1.8566666666666667,30.185555555555553,52.8,53.7,55.2,56.8,59.0,51.4,-4.104477611940303,0.0,0.0,0.14093286,0.0,0.39194736,0.1995049,0.0,0.1855534,0.0,0.0,0.086246334,0.0,0.16893789,0.0,0.14868778,0.0
1999-07,51.4,3.1344086021505375,30.96021505376344,53.6,52.8,53.7,57.1,57.5,53.0,3.1128404669260727,0.0,0.0,0.25703794,0.0,0.551101,0.2907511,0.0,0.28029308,0.0,0.0,0.20116559,0.0,0.18756539,0.0,0.09970539,0.0
1999-08,53.0,2.974193548387097,28.104301075268815,51.4,53.6,52.8,54.9,54.1,52.6,-0.7547169811320728,0.0,0.0,0.35589936,0.0,0.66707414,0.37198916,0.0,0.35176325,0.0,0.0,0.2858599,0.0,0.2104597,0.0,0.08519438,0.0
1999-09,52.6,1.4477777777777778,25.56111111111111,53.0,51.4,53.6,55.2,53.9,51.5,-2.0912547528517136,0.0,0.0,0.42315325,0.0,0.7258908,0.4316586,0.0,0.3953872,0.0,0.0,0.33552623,0.0,0.22855519,0.0,0.09479976,0.0
